TN;FP;FN;TP;model_name;
0;46816;0;886;data\trainings_results\models\R1_evaluate_fux_rules_back_n_forth_rule_targets\000_epoch_R1_evaluate_fux_rules_back_n_forth_rule_targets_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
44570;2246;374;512;data\trainings_results\models\R1_evaluate_fux_rules_back_n_forth_rule_targets\001_epoch_R1_evaluate_fux_rules_back_n_forth_rule_targets_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
44764;2052;322;564;data\trainings_results\models\R1_evaluate_fux_rules_back_n_forth_rule_targets\002_epoch_R1_evaluate_fux_rules_back_n_forth_rule_targets_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
44910;1906;319;567;data\trainings_results\models\R1_evaluate_fux_rules_back_n_forth_rule_targets\003_epoch_R1_evaluate_fux_rules_back_n_forth_rule_targets_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
43983;2833;65;821;data\trainings_results\models\R1_evaluate_fux_rules_back_n_forth_rule_targets\004_epoch_R1_evaluate_fux_rules_back_n_forth_rule_targets_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
44526;2290;179;707;data\trainings_results\models\R1_evaluate_fux_rules_back_n_forth_rule_targets\005_epoch_R1_evaluate_fux_rules_back_n_forth_rule_targets_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
43741;3075;7;879;data\trainings_results\models\R1_evaluate_fux_rules_back_n_forth_rule_targets\006_epoch_R1_evaluate_fux_rules_back_n_forth_rule_targets_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
44822;1994;177;709;data\trainings_results\models\R1_evaluate_fux_rules_back_n_forth_rule_targets\007_epoch_R1_evaluate_fux_rules_back_n_forth_rule_targets_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
44683;2133;161;725;data\trainings_results\models\R1_evaluate_fux_rules_back_n_forth_rule_targets\008_epoch_R1_evaluate_fux_rules_back_n_forth_rule_targets_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
44120;2696;66;820;data\trainings_results\models\R1_evaluate_fux_rules_back_n_forth_rule_targets\009_epoch_R1_evaluate_fux_rules_back_n_forth_rule_targets_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
