sep=,
time,epoch,test_loss,train_loss
2019-09-26 10:37:56,0,0.0146987,0.0146514
2019-09-26 10:40:11,1,0.00190086,0.000848303
2019-09-26 10:42:27,2,0.00202048,0.000782929
2019-09-26 10:44:41,3,0.00232091,0.000728166
2019-09-26 10:46:55,4,0.00241233,0.000709717
2019-09-26 10:49:11,5,0.00250389,0.000704346
2019-09-26 10:51:25,6,0.00247531,0.000687502
2019-09-26 10:53:39,7,0.00240243,0.000676199
2019-09-26 10:55:53,8,0.0022774,0.000662973
2019-09-26 10:58:07,9,0.00223023,0.000647588
2019-09-26 11:00:22,10,0.00199299,0.000619728
2019-09-26 11:02:35,11,0.00186302,0.000547843
2019-09-26 11:04:48,12,0.00106654,0.000390273
2019-09-26 11:07:06,13,0.000907701,0.000310353
2019-09-26 11:09:23,14,0.000748771,0.000294865
2019-09-26 11:11:40,15,0.000651341,0.000256346
2019-09-26 11:13:55,16,0.000774251,0.000240737
2019-09-26 11:16:21,17,0.000468952,0.000218037
2019-09-26 11:18:45,18,0.00041559,0.000207242
2019-09-26 11:21:06,19,0.00033622,0.000189038
2019-09-26 11:23:26,20,0.000309481,0.000183912
2019-09-26 11:25:44,21,0.000278772,0.000169142
2019-09-26 11:28:03,22,0.000282504,0.000166477
2019-09-26 11:30:27,23,0.000271944,0.000150368
2019-09-26 11:32:42,24,0.000295981,0.000151484
2019-09-26 11:34:58,25,0.000254033,0.00014567
2019-09-26 11:37:14,26,0.000243199,0.000137488
2019-09-26 11:39:29,27,0.000209496,0.000132798
2019-09-26 11:41:45,28,0.000263233,0.000127814
2019-09-26 11:44:01,29,0.000224549,0.000133625
