sep=,
time,epoch,test_loss,train_loss
2019-09-27 10:58:13,0,0.0133227,0.0133273
2019-09-27 11:00:31,1,0.000582492,0.000624658
2019-09-27 11:02:49,2,0.000606137,0.000590435
2019-09-27 11:05:09,3,0.000615355,0.00057635
2019-09-27 11:07:29,4,0.000611908,0.000568689
2019-09-27 11:09:52,5,0.000636882,0.000560607
2019-09-27 11:12:21,6,0.000640398,0.000554198
2019-09-27 11:14:52,7,0.000636725,0.000549619
2019-09-27 11:17:11,8,0.00066917,0.000533842
2019-09-27 11:19:35,9,0.000714838,0.000504886
2019-09-27 11:21:58,10,0.000807549,0.000450799
2019-09-27 11:24:17,11,0.00085036,0.000430688
2019-09-27 11:26:39,12,0.000873384,0.000418197
2019-09-27 11:29:02,13,0.000888613,0.000411037
2019-09-27 11:31:22,14,0.00088776,0.000404969
2019-09-27 11:33:45,15,0.000910821,0.000405888
2019-09-27 11:36:07,16,0.000928948,0.000397202
2019-09-27 11:38:29,17,0.000912844,0.000396965
2019-09-27 11:40:51,18,0.000914624,0.000396078
2019-09-27 11:43:14,19,0.000905646,0.000392055
2019-09-27 11:45:31,20,0.000933497,0.000390772
2019-09-27 11:47:49,21,0.000940463,0.000388573
2019-09-27 11:50:06,22,0.000901894,0.000399096
2019-09-27 11:52:23,23,0.00093518,0.000385814
2019-09-27 11:54:40,24,0.000958484,0.000384732
2019-09-27 11:56:57,25,0.000941065,0.000388332
2019-09-27 11:59:17,26,0.000967437,0.000382177
2019-09-27 12:01:37,27,0.000973589,0.00037868
2019-09-27 12:03:53,28,0.00097369,0.000376531
2019-09-27 12:06:15,29,0.000978663,0.000378169
