sep=,
time,epoch,test_loss,train_loss
2019-08-31 11:47:03,1100,0.163105,0.174948
2019-08-31 11:47:11,1110,0.227792,0.181085
2019-08-31 11:47:20,1120,0.164899,0.174326
2019-08-31 11:47:28,1130,0.146536,0.196275
2019-08-31 11:47:36,1140,0.155464,0.187285
2019-08-31 11:47:44,1150,0.173524,0.192705
2019-08-31 11:47:52,1160,0.190721,0.181417
2019-08-31 11:48:00,1170,0.157578,0.20074
2019-08-31 11:48:08,1180,0.16239,0.193736
2019-08-31 11:48:15,1190,0.189157,0.199049
2019-08-31 11:48:23,1200,0.171747,0.145138
2019-08-31 11:48:31,1210,0.174296,0.196376
2019-08-31 11:48:39,1220,0.173919,0.179343
2019-08-31 11:48:47,1230,0.150692,0.171383
2019-08-31 11:48:55,1240,0.152916,0.14339
2019-08-31 11:49:03,1250,0.204238,0.209911
2019-08-31 11:49:11,1260,0.184383,0.164754
2019-08-31 11:49:19,1270,0.16627,0.164922
2019-08-31 11:49:27,1280,0.193472,0.155732
2019-08-31 11:49:35,1290,0.177942,0.17975
2019-08-31 11:49:43,1300,0.161369,0.193499
2019-08-31 11:49:51,1310,0.174018,0.152132
2019-08-31 11:49:58,1320,0.190511,0.155958
2019-08-31 11:50:06,1330,0.173258,0.160648
2019-08-31 11:50:14,1340,0.142563,0.167962
2019-08-31 11:50:22,1350,0.187798,0.150206
2019-08-31 11:50:30,1360,0.176656,0.143043
2019-08-31 11:50:38,1370,0.193428,0.129603
2019-08-31 11:50:45,1380,0.227013,0.1689
2019-08-31 11:50:53,1390,0.19976,0.192241
2019-08-31 11:51:01,1400,0.156423,0.201151
2019-08-31 11:51:09,1410,0.186,0.202578
2019-08-31 11:51:17,1420,0.186864,0.157199
2019-08-31 11:51:25,1430,0.226365,0.164657
2019-08-31 11:51:34,1440,0.230598,0.147673
2019-08-31 11:51:42,1450,0.197331,0.186244
2019-08-31 11:51:51,1460,0.204544,0.191239
2019-08-31 11:51:59,1470,0.197751,0.164765
2019-08-31 11:52:06,1480,0.165043,0.160302
2019-08-31 11:52:15,1490,0.184673,0.169825
2019-08-31 11:52:23,1500,0.183899,0.18321
2019-08-31 11:52:31,1510,0.168224,0.209666
2019-08-31 11:52:39,1520,0.174138,0.171925
2019-08-31 11:52:47,1530,0.174136,0.181589
2019-08-31 11:52:55,1540,0.227256,0.141158
2019-08-31 11:53:03,1550,0.175685,0.188675
2019-08-31 11:53:11,1560,0.171477,0.222579
2019-08-31 11:53:20,1570,0.146972,0.179754
2019-08-31 11:53:28,1580,0.137315,0.21082
2019-08-31 11:53:36,1590,0.151339,0.17152
2019-08-31 11:53:44,1600,0.144427,0.152722
2019-08-31 11:53:53,1610,0.184786,0.159121
2019-08-31 11:54:03,1620,0.210583,0.193731
2019-08-31 11:54:12,1630,0.183726,0.149759
2019-08-31 11:54:20,1640,0.205185,0.195035
2019-08-31 11:54:28,1650,0.174002,0.171132
2019-08-31 11:54:36,1660,0.192483,0.172953
2019-08-31 11:54:46,1670,0.153982,0.16515
