sep=,
time,epoch,test_loss,train_loss
2019-08-29 10:19:41,1100,0.204808,0.212912
2019-08-29 10:19:49,1110,0.215556,0.152333
2019-08-29 10:19:57,1120,0.168458,0.206302
2019-08-29 10:20:04,1130,0.190109,0.236133
2019-08-29 10:20:12,1140,0.191729,0.16709
2019-08-29 10:20:20,1150,0.182383,0.162154
2019-08-29 10:20:27,1160,0.184967,0.178601
2019-08-29 10:20:35,1170,0.166995,0.19895
2019-08-29 10:20:43,1180,0.124343,0.207164
2019-08-29 10:20:50,1190,0.179839,0.163092
2019-08-29 10:20:58,1200,0.171297,0.169922
2019-08-29 10:21:06,1210,0.139182,0.16908
2019-08-29 10:21:13,1220,0.179468,0.192808
2019-08-29 10:21:21,1230,0.14748,0.145657
2019-08-29 10:21:29,1240,0.183249,0.199014
2019-08-29 10:21:36,1250,0.170621,0.155655
2019-08-29 10:21:44,1260,0.200968,0.178923
2019-08-29 10:21:52,1270,0.18446,0.159962
2019-08-29 10:21:59,1280,0.177871,0.206013
2019-08-29 10:22:07,1290,0.186546,0.201473
2019-08-29 10:22:15,1300,0.186385,0.190925
2019-08-29 10:22:22,1310,0.192669,0.151187
2019-08-29 10:22:30,1320,0.184747,0.182879
2019-08-29 10:22:38,1330,0.18968,0.153582
2019-08-29 10:22:45,1340,0.196563,0.192946
2019-08-29 10:22:53,1350,0.187665,0.180895
2019-08-29 10:23:01,1360,0.129137,0.228081
2019-08-29 10:23:08,1370,0.189125,0.208067
2019-08-29 10:23:16,1380,0.133156,0.180429
2019-08-29 10:23:24,1390,0.168454,0.158804
2019-08-29 10:23:31,1400,0.149162,0.191973
2019-08-29 10:23:39,1410,0.195205,0.189647
2019-08-29 10:23:47,1420,0.238797,0.19435
2019-08-29 10:23:54,1430,0.167519,0.182159
2019-08-29 10:24:02,1440,0.203579,0.222853
2019-08-29 10:24:10,1450,0.168899,0.156037
2019-08-29 10:24:17,1460,0.20183,0.168776
2019-08-29 10:24:25,1470,0.170215,0.197108
2019-08-29 10:24:33,1480,0.167896,0.212562
2019-08-29 10:24:40,1490,0.165827,0.172669
2019-08-29 10:24:48,1500,0.207085,0.198283
2019-08-29 10:24:56,1510,0.22187,0.179273
2019-08-29 10:25:04,1520,0.17865,0.218207
2019-08-29 10:25:11,1530,0.187974,0.181888
2019-08-29 10:25:19,1540,0.176447,0.15
2019-08-29 10:25:27,1550,0.174024,0.16759
2019-08-29 10:25:34,1560,0.193164,0.175089
2019-08-29 10:25:42,1570,0.170172,0.12854
2019-08-29 10:25:50,1580,0.191641,0.160855
2019-08-29 10:25:57,1590,0.193897,0.183909
2019-08-29 10:26:07,1600,0.146155,0.162149
2019-08-29 10:26:15,1610,0.174097,0.159264
2019-08-29 10:26:23,1620,0.187624,0.214874
2019-08-29 10:26:31,1630,0.190712,0.164787
2019-08-29 10:26:39,1640,0.183964,0.159404
2019-08-29 10:26:46,1650,0.148976,0.150952
2019-08-29 10:26:54,1660,0.214205,0.148503
2019-08-29 10:27:02,1670,0.17691,0.16967
2019-08-29 10:27:10,1680,0.174668,0.146428
2019-08-29 10:27:18,1690,0.194476,0.199967
2019-08-29 10:27:27,1700,0.172594,0.163521
2019-08-29 10:27:34,1710,0.152639,0.134681
2019-08-29 10:27:43,1720,0.122083,0.134701
2019-08-29 10:27:51,1730,0.203817,0.203032
2019-08-29 10:27:59,1740,0.17949,0.161053
2019-08-29 10:28:09,1750,0.191898,0.166512
2019-08-29 10:28:18,1760,0.147616,0.175003
2019-08-29 10:28:27,1770,0.154088,0.168777
2019-08-29 10:28:36,1780,0.153971,0.1898
2019-08-29 10:28:44,1790,0.173182,0.17501
2019-08-29 10:28:52,1800,0.175459,0.147801
2019-08-29 10:29:01,1810,0.13152,0.178784
2019-08-29 10:29:09,1820,0.189134,0.149391
2019-08-29 10:29:17,1830,0.206672,0.174317
2019-08-29 10:29:25,1840,0.178841,0.187196
2019-08-29 10:29:33,1850,0.173818,0.210882
2019-08-29 10:29:42,1860,0.187081,0.165722
2019-08-29 10:29:50,1870,0.192774,0.173005
2019-08-29 10:29:58,1880,0.189055,0.167046
2019-08-29 10:30:07,1890,0.201802,0.172743
2019-08-29 10:30:17,1900,0.24573,0.165541
2019-08-29 10:30:25,1910,0.20126,0.145894
2019-08-29 10:30:34,1920,0.16005,0.193431
2019-08-29 10:30:42,1930,0.17052,0.186525
2019-08-29 10:30:50,1940,0.183361,0.165475
2019-08-29 10:30:59,1950,0.150023,0.189802
2019-08-29 10:31:09,1960,0.203222,0.158324
2019-08-29 10:31:18,1970,0.181823,0.195646
2019-08-29 10:31:27,1980,0.197899,0.160796
2019-08-29 10:31:36,1990,0.185498,0.153578
