sep=,
time,epoch,test_loss,train_loss
2019-08-22 18:30:54,720,0.152964,0.140503
2019-08-22 18:31:06,730,0.165581,0.149142
2019-08-22 18:31:19,740,0.127531,0.157918
2019-08-22 18:31:31,750,0.169717,0.185591
2019-08-22 18:31:44,760,0.142226,0.169499
2019-08-22 18:31:56,770,0.14681,0.141251
2019-08-22 18:32:09,780,0.120916,0.139972
2019-08-22 18:32:22,790,0.12662,0.18048
2019-08-22 18:32:34,800,0.142886,0.149723
2019-08-22 18:32:47,810,0.123244,0.151887
2019-08-22 18:33:00,820,0.131721,0.192469
2019-08-22 18:33:13,830,0.163374,0.149138
2019-08-22 18:33:26,840,0.164446,0.102417
2019-08-22 18:33:38,850,0.133513,0.14186
2019-08-22 18:33:51,860,0.142705,0.138114
2019-08-22 18:34:04,870,0.13742,0.116148
2019-08-22 18:34:16,880,0.161352,0.184566
2019-08-22 18:34:29,890,0.187103,0.144112
2019-08-22 18:34:41,900,0.146093,0.141469
2019-08-22 18:34:54,910,0.163063,0.123412
2019-08-22 18:35:06,920,0.108993,0.132661
2019-08-22 18:35:19,930,0.139851,0.159441
2019-08-22 18:35:32,940,0.130287,0.134783
2019-08-22 18:35:44,950,0.106655,0.102534
2019-08-22 18:35:56,960,0.135743,0.157463
2019-08-22 18:36:09,970,0.146672,0.124957
2019-08-22 18:36:22,980,0.158743,0.151738
2019-08-22 18:36:34,990,0.161046,0.14333
2019-08-22 18:36:47,1000,0.118186,0.15887
2019-08-22 18:36:59,1010,0.134161,0.129113
2019-08-22 18:37:12,1020,0.160431,0.117852
2019-08-22 18:37:25,1030,0.143346,0.16202
2019-08-22 18:37:37,1040,0.142013,0.181065
2019-08-22 18:37:50,1050,0.144482,0.140115
2019-08-22 18:38:03,1060,0.121821,0.142589
2019-08-22 18:38:15,1070,0.131381,0.135041
2019-08-22 18:38:28,1080,0.170433,0.148645
2019-08-22 18:38:41,1090,0.126978,0.15684
2019-08-22 18:38:53,1100,0.157032,0.147992
2019-08-22 18:39:06,1110,0.166473,0.121936
2019-08-22 18:39:19,1120,0.14782,0.150086
2019-08-22 18:39:32,1130,0.120491,0.13168
2019-08-22 18:39:45,1140,0.178056,0.106773
2019-08-22 18:39:58,1150,0.134005,0.157006
2019-08-22 18:40:11,1160,0.140885,0.128807
2019-08-22 18:40:23,1170,0.14649,0.134125
2019-08-22 18:40:36,1180,0.14009,0.157411
2019-08-22 18:40:48,1190,0.13992,0.145373
2019-08-22 18:41:01,1200,0.155793,0.126484
2019-08-22 18:41:13,1210,0.16583,0.125928
2019-08-22 18:41:25,1220,0.129518,0.148573
2019-08-22 18:41:37,1230,0.160018,0.150045
2019-08-22 18:41:48,1240,0.127248,0.132301
2019-08-22 18:42:00,1250,0.145462,0.162681
2019-08-22 18:42:11,1260,0.137903,0.149885
2019-08-22 18:42:27,1270,0.146254,0.135845
2019-08-22 18:42:39,1280,0.149816,0.150005
2019-08-22 18:42:54,1290,0.134248,0.148886
2019-08-22 18:43:15,1300,0.144973,0.165377
2019-08-22 18:43:39,1310,0.12481,0.105261
2019-08-22 18:43:58,1320,0.174512,0.135396
2019-08-22 18:44:22,1330,0.156258,0.145727
2019-08-22 18:44:36,1340,0.150055,0.146664
2019-08-22 18:44:49,1350,0.133518,0.119451
2019-08-22 18:45:04,1360,0.168367,0.13852
2019-08-22 18:45:19,1370,0.129751,0.133004
2019-08-22 18:45:34,1380,0.13688,0.130062
2019-08-22 18:45:47,1390,0.143656,0.152194
2019-08-22 18:46:00,1400,0.168101,0.151553
2019-08-22 18:46:15,1410,0.120726,0.134005
2019-08-22 18:46:28,1420,0.14199,0.147439
2019-08-22 18:46:41,1430,0.150128,0.176252
2019-08-22 18:46:53,1440,0.124248,0.16625
2019-08-22 18:47:06,1450,0.142919,0.143343
2019-08-22 18:47:19,1460,0.163653,0.154204
2019-08-22 18:47:33,1470,0.16204,0.164946
2019-08-22 18:47:45,1480,0.134784,0.126834
2019-08-22 18:47:59,1490,0.150188,0.115718
2019-08-22 18:48:14,1500,0.121114,0.182949
2019-08-22 18:48:29,1510,0.121121,0.151775
2019-08-22 18:48:44,1520,0.132903,0.140177
2019-08-22 18:48:58,1530,0.14153,0.16774
2019-08-22 18:49:12,1540,0.131613,0.116239
2019-08-22 18:49:25,1550,0.136059,0.155274
2019-08-22 18:49:40,1560,0.172209,0.120388
2019-08-22 18:49:53,1570,0.126304,0.121678
2019-08-22 18:50:06,1580,0.147574,0.112661
2019-08-22 18:50:18,1590,0.144262,0.157473
2019-08-22 18:50:31,1600,0.148177,0.139806
2019-08-22 18:50:44,1610,0.150534,0.134071
2019-08-22 18:50:57,1620,0.113277,0.170803
2019-08-22 18:51:09,1630,0.137358,0.146091
2019-08-22 18:51:21,1640,0.146262,0.118142
2019-08-22 18:51:34,1650,0.130135,0.134565
2019-08-22 18:51:47,1660,0.127165,0.146183
2019-08-22 18:52:00,1670,0.149933,0.121778
2019-08-22 18:52:13,1680,0.134239,0.139959
2019-08-22 18:52:25,1690,0.138468,0.143086
2019-08-22 18:52:39,1700,0.13188,0.171524
2019-08-22 18:52:52,1710,0.175809,0.120034
2019-08-22 18:53:05,1720,0.124514,0.145893
2019-08-22 18:53:18,1730,0.144946,0.156873
2019-08-22 18:53:30,1740,0.158438,0.142867
2019-08-22 18:53:43,1750,0.123963,0.117421
2019-08-22 18:53:55,1760,0.158775,0.167611
2019-08-22 18:54:07,1770,0.158959,0.116052
2019-08-22 18:54:20,1780,0.118792,0.159344
2019-08-22 18:54:33,1790,0.137276,0.128264
2019-08-22 18:54:45,1800,0.14116,0.125838
2019-08-22 18:54:58,1810,0.140925,0.18161
2019-08-22 18:55:11,1820,0.134558,0.142385
2019-08-22 18:55:23,1830,0.175858,0.167001
2019-08-22 18:55:36,1840,0.150582,0.108887
2019-08-22 18:55:48,1850,0.145368,0.120963
2019-08-22 18:56:01,1860,0.143867,0.140184
2019-08-22 18:56:13,1870,0.155261,0.102882
2019-08-22 18:56:25,1880,0.179673,0.133116
2019-08-22 18:56:37,1890,0.121815,0.0909771
2019-08-22 18:56:50,1900,0.132676,0.133237
2019-08-22 18:57:02,1910,0.157761,0.140763
2019-08-22 18:57:14,1920,0.164502,0.111172
2019-08-22 18:57:27,1930,0.15382,0.12565
2019-08-22 18:57:39,1940,0.147378,0.135093
2019-08-22 18:57:51,1950,0.143377,0.144243
2019-08-22 18:58:04,1960,0.136056,0.137904
2019-08-22 18:58:16,1970,0.12698,0.136793
2019-08-22 18:58:28,1980,0.143458,0.18584
2019-08-22 18:58:41,1990,0.148811,0.127394
