sep=,
time,epoch,test_loss,train_loss
2019-09-26 14:12:28,0,0.0137965,0.0137959
2019-09-26 14:14:50,1,0.0024729,0.00141169
2019-09-26 14:17:20,2,0.00248275,0.00130647
2019-09-26 14:19:43,3,0.00251141,0.00122697
2019-09-26 14:21:58,4,0.0027927,0.000957581
2019-09-26 14:24:13,5,0.00288103,0.000801432
2019-09-26 14:26:36,6,0.00293005,0.000760027
2019-09-26 14:28:59,7,0.00305507,0.000761376
2019-09-26 14:31:19,8,0.00317347,0.000788457
2019-09-26 14:33:42,9,0.00318032,0.000716161
2019-09-26 14:36:05,10,0.00316289,0.000689348
2019-09-26 14:38:29,11,0.0030501,0.000740956
2019-09-26 14:40:55,12,0.00316415,0.000679052
2019-09-26 14:43:20,13,0.0031286,0.0006539
2019-09-26 14:45:44,14,0.00308507,0.00063973
2019-09-26 14:48:09,15,0.00309705,0.000628943
2019-09-26 14:50:30,16,0.00312043,0.000620072
2019-09-26 14:52:45,17,0.00309425,0.000607857
2019-09-26 14:55:00,18,0.00315429,0.000594924
2019-09-26 14:57:15,19,0.00314808,0.000598906
2019-09-26 14:59:30,20,0.0031798,0.000561465
2019-09-26 15:01:45,21,0.00313554,0.000547845
2019-09-26 15:04:00,22,0.00304394,0.00051449
2019-09-26 15:06:15,23,0.00295095,0.000471399
2019-09-26 15:08:30,24,0.00297866,0.000434874
2019-09-26 15:10:45,25,0.00272589,0.000392088
2019-09-26 15:13:01,26,0.00268315,0.000370335
2019-09-26 15:15:16,27,0.00257819,0.000317185
2019-09-26 15:17:31,28,0.00248817,0.000262931
2019-09-26 15:19:47,29,0.00244644,0.000247217
