sep=,
time,epoch,test_loss,train_loss
2019-09-02 14:07:20,0,14.8653,14.8653
2019-09-02 14:08:03,10,12.018,12.018
2019-09-02 14:08:45,20,11.3349,11.3349
2019-09-02 14:09:28,30,10.2286,10.2286
2019-09-02 14:10:10,40,9.66528,9.66528
2019-09-02 14:10:51,50,9.33318,9.33318
2019-09-02 14:11:32,60,9.05413,9.05413
2019-09-02 14:12:14,70,8.77467,8.77467
2019-09-02 14:12:55,80,8.45829,8.45829
2019-09-02 14:13:36,90,8.03318,8.03318
