sep=,
time,epoch,test_loss,train_loss
2019-08-07 10:44:28,0,0.229005,0.230018
2019-08-07 11:56:17,10,0.0114174,0.00966624
2019-08-07 13:03:00,20,0.00898909,0.00549985
2019-08-07 14:13:03,30,0.00845041,0.00374502
2019-08-07 15:26:23,40,0.00856867,0.00298766
2019-08-07 16:34:02,50,0.00995735,0.00361889
2019-08-07 17:38:06,60,0.00951511,0.00212522
2019-08-07 19:12:04,70,0.00955188,0.00153485
2019-08-07 20:44:52,80,0.00973036,0.00150068
2019-08-07 21:58:02,90,0.00983794,0.00118674
