sep=,
time,epoch,test_loss,train_loss
2019-09-26 18:57:33,0,0.0138405,0.0138488
2019-09-26 18:59:51,1,0.00365831,0.00194059
2019-09-26 19:02:08,2,0.00376608,0.001921
2019-09-26 19:04:26,3,0.00384433,0.00190608
2019-09-26 19:06:43,4,0.00358235,0.00184651
2019-09-26 19:09:00,5,0.0023994,0.00137466
2019-09-26 19:11:18,6,0.00104527,0.000825646
2019-09-26 19:13:35,7,0.000715273,0.00054311
2019-09-26 19:15:52,8,0.000527461,0.000416343
2019-09-26 19:18:10,9,0.0004141,0.000339436
2019-09-26 19:20:27,10,0.000423292,0.00036369
2019-09-26 19:22:45,11,0.000330922,0.000233586
2019-09-26 19:25:03,12,0.000289759,0.000233348
2019-09-26 19:27:20,13,0.000342598,0.000198514
2019-09-26 19:29:38,14,0.000261696,0.000228604
2019-09-26 19:31:56,15,0.000273542,0.000165183
2019-09-26 19:34:14,16,0.000235794,0.000161427
2019-09-26 19:36:33,17,0.000233728,0.000144104
2019-09-26 19:38:51,18,0.000280961,0.000133037
2019-09-26 19:41:09,19,0.000219382,0.000126483
2019-09-26 19:43:27,20,0.000237073,0.000119509
2019-09-26 19:45:45,21,0.000249951,0.000131974
2019-09-26 19:48:03,22,0.000219861,0.000117251
2019-09-26 19:50:21,23,0.000208792,0.000116596
2019-09-26 19:52:40,24,0.000318738,0.000336259
2019-09-26 19:54:58,25,0.00029303,0.000112688
2019-09-26 19:57:16,26,0.000225155,0.000102844
2019-09-26 19:59:34,27,0.000243133,9.98019e-05
2019-09-26 20:01:52,28,0.000286236,0.000122005
2019-09-26 20:04:10,29,0.00025119,9.80871e-05
