sep=,
time,epoch,test_loss,train_loss
2019-09-02 13:43:09,0,1.58464,1.58464
2019-09-02 13:43:20,10,1.456,1.456
2019-09-02 13:43:30,20,1.32666,1.32666
2019-09-02 13:43:40,30,1.30289,1.30289
2019-09-02 13:43:51,40,1.29636,1.29636
2019-09-02 13:44:03,50,1.29051,1.29051
2019-09-02 13:44:14,60,1.2849,1.2849
2019-09-02 13:44:25,70,1.27927,1.27927
2019-09-02 13:44:37,80,1.27335,1.27335
2019-09-02 13:44:47,90,1.26689,1.26689
