sep=,
time,epoch,test_loss,train_loss
2019-09-26 13:00:19,0,0.0144797,0.0144347
2019-09-26 13:02:42,1,0.00215586,0.000810204
2019-09-26 13:05:05,2,0.0021271,0.00077294
2019-09-26 13:07:25,3,0.00209471,0.000700612
2019-09-26 13:09:46,4,0.00209077,0.000659567
2019-09-26 13:12:07,5,0.00230434,0.000648951
2019-09-26 13:14:27,6,0.00223227,0.000634656
2019-09-26 13:16:47,7,0.0021513,0.000622032
2019-09-26 13:19:11,8,0.00199785,0.000602931
2019-09-26 13:21:32,9,0.00181454,0.000587132
2019-09-26 13:23:54,10,0.00173054,0.000557481
2019-09-26 13:26:14,11,0.00140276,0.000445894
2019-09-26 13:28:35,12,0.00114745,0.000330106
2019-09-26 13:30:55,13,0.000949915,0.000307986
2019-09-26 13:33:15,14,0.000848921,0.000278453
2019-09-26 13:35:34,15,0.000697501,0.000295475
2019-09-26 13:37:56,16,0.000681114,0.000273441
2019-09-26 13:40:16,17,0.000677674,0.000244654
2019-09-26 13:42:38,18,0.000563619,0.000244703
2019-09-26 13:45:03,19,0.000667721,0.000219806
2019-09-26 13:47:24,20,0.000586544,0.000216867
2019-09-26 13:49:45,21,0.000646558,0.000195691
2019-09-26 13:52:06,22,0.00060602,0.000196332
2019-09-26 13:54:30,23,0.000554389,0.000189656
2019-09-26 13:56:51,24,0.000559757,0.000183435
2019-09-26 13:59:15,25,0.000603596,0.000176694
2019-09-26 14:01:36,26,0.000557941,0.000199024
2019-09-26 14:03:57,27,0.000472592,0.000165051
2019-09-26 14:06:18,28,0.000536933,0.000167219
2019-09-26 14:08:39,29,0.000541518,0.000163864
