sep=,
time,epoch,test_loss,train_loss
2019-09-26 11:48:06,0,0.0142372,0.0142127
2019-09-26 11:50:25,1,0.000614264,0.000207329
2019-09-26 11:52:45,2,0.000442249,0.000150862
2019-09-26 11:55:03,3,0.000611168,0.000132751
2019-09-26 11:57:23,4,0.000629235,0.000127358
2019-09-26 11:59:41,5,0.000637917,0.00012445
2019-09-26 12:01:59,6,0.000644855,0.000123401
2019-09-26 12:04:18,7,0.000614333,0.000121975
2019-09-26 12:06:37,8,0.000617164,0.000122037
2019-09-26 12:09:04,9,0.000617071,0.000121109
2019-09-26 12:11:24,10,0.000615306,0.000121274
2019-09-26 12:13:42,11,0.000599819,0.000120477
2019-09-26 12:16:00,12,0.000593549,0.000120401
2019-09-26 12:18:20,13,0.0005756,0.000119867
2019-09-26 12:20:41,14,0.000568572,0.000120018
2019-09-26 12:23:01,15,0.000595727,0.000119779
2019-09-26 12:25:20,16,0.000602068,0.000119503
2019-09-26 12:27:40,17,0.000596043,0.000118825
2019-09-26 12:29:58,18,0.000581553,0.000119544
2019-09-26 12:32:19,19,0.000573367,0.000118248
2019-09-26 12:34:43,20,0.00060133,0.000118544
2019-09-26 12:37:05,21,0.000604839,0.000118406
2019-09-26 12:39:27,22,0.000568872,0.000118499
2019-09-26 12:41:48,23,0.000575651,0.000117983
2019-09-26 12:44:08,24,0.000584746,0.000117918
2019-09-26 12:46:28,25,0.000624228,0.000118224
2019-09-26 12:48:44,26,0.000588619,0.000117716
2019-09-26 12:51:10,27,0.000585692,0.00011772
2019-09-26 12:53:30,28,0.000571454,0.00011738
2019-09-26 12:55:50,29,0.000589096,0.000117032
