sep=,
time,epoch,test_loss,train_loss
2019-09-02 13:36:13,0,14.6643,14.6643
2019-09-02 13:36:28,10,12.0757,12.0757
2019-09-02 13:36:43,20,11.4657,11.4657
2019-09-02 13:36:58,30,10.8774,10.8774
2019-09-02 13:37:13,40,10.0907,10.0907
2019-09-02 13:37:29,50,9.63318,9.63318
2019-09-02 13:37:44,60,9.28913,9.28913
2019-09-02 13:37:59,70,8.99428,8.99428
2019-09-02 13:38:14,80,8.6899,8.6899
2019-09-02 13:38:30,90,8.32516,8.32516
