TP;TN;FN;FP;
0;0;0;47702;data\trainings_results\models\R8b_evaluate_fux_rules_from_two_sides_rule_targets\020_epoch_R8b_evaluate_fux_rules_from_two_sides_rule_targets_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
0;0;0;47702;data\trainings_results\models\R8b_evaluate_fux_rules_from_two_sides_rule_targets\021_epoch_R8b_evaluate_fux_rules_from_two_sides_rule_targets_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
0;0;0;47702;data\trainings_results\models\R8b_evaluate_fux_rules_from_two_sides_rule_targets\022_epoch_R8b_evaluate_fux_rules_from_two_sides_rule_targets_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
0;0;0;47702;data\trainings_results\models\R8b_evaluate_fux_rules_from_two_sides_rule_targets\023_epoch_R8b_evaluate_fux_rules_from_two_sides_rule_targets_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
0;0;0;47702;data\trainings_results\models\R8b_evaluate_fux_rules_from_two_sides_rule_targets\024_epoch_R8b_evaluate_fux_rules_from_two_sides_rule_targets_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
0;0;0;47702;data\trainings_results\models\R8b_evaluate_fux_rules_from_two_sides_rule_targets\025_epoch_R8b_evaluate_fux_rules_from_two_sides_rule_targets_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
0;0;0;47702;data\trainings_results\models\R8b_evaluate_fux_rules_from_two_sides_rule_targets\026_epoch_R8b_evaluate_fux_rules_from_two_sides_rule_targets_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
0;0;0;47702;data\trainings_results\models\R8b_evaluate_fux_rules_from_two_sides_rule_targets\027_epoch_R8b_evaluate_fux_rules_from_two_sides_rule_targets_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
0;0;0;47702;data\trainings_results\models\R8b_evaluate_fux_rules_from_two_sides_rule_targets\028_epoch_R8b_evaluate_fux_rules_from_two_sides_rule_targets_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
0;0;0;47702;data\trainings_results\models\R8b_evaluate_fux_rules_from_two_sides_rule_targets\029_epoch_R8b_evaluate_fux_rules_from_two_sides_rule_targets_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
0;0;0;47702;data\trainings_results\models\R8b_evaluate_fux_rules_from_two_sides_rule_targets\R8b_evaluate_fux_rules_from_two_sides_rule_targets_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
