TN;FP;FN;TP;model_name;
47442;208;52;0;data\trainings_results\models\R8_evaluate_fux_rules_from_two_sides_dense_NN\000_epoch_R8_evaluate_fux_rules_from_two_sides_dense_NN_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
47650;0;52;0;data\trainings_results\models\R8_evaluate_fux_rules_from_two_sides_dense_NN\001_epoch_R8_evaluate_fux_rules_from_two_sides_dense_NN_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
47650;0;52;0;data\trainings_results\models\R8_evaluate_fux_rules_from_two_sides_dense_NN\002_epoch_R8_evaluate_fux_rules_from_two_sides_dense_NN_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
47650;0;50;2;data\trainings_results\models\R8_evaluate_fux_rules_from_two_sides_dense_NN\003_epoch_R8_evaluate_fux_rules_from_two_sides_dense_NN_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
47647;3;10;42;data\trainings_results\models\R8_evaluate_fux_rules_from_two_sides_dense_NN\004_epoch_R8_evaluate_fux_rules_from_two_sides_dense_NN_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
47647;3;10;42;data\trainings_results\models\R8_evaluate_fux_rules_from_two_sides_dense_NN\005_epoch_R8_evaluate_fux_rules_from_two_sides_dense_NN_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
47647;3;12;40;data\trainings_results\models\R8_evaluate_fux_rules_from_two_sides_dense_NN\006_epoch_R8_evaluate_fux_rules_from_two_sides_dense_NN_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
47645;5;10;42;data\trainings_results\models\R8_evaluate_fux_rules_from_two_sides_dense_NN\007_epoch_R8_evaluate_fux_rules_from_two_sides_dense_NN_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
47641;9;6;46;data\trainings_results\models\R8_evaluate_fux_rules_from_two_sides_dense_NN\008_epoch_R8_evaluate_fux_rules_from_two_sides_dense_NN_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
47647;3;11;41;data\trainings_results\models\R8_evaluate_fux_rules_from_two_sides_dense_NN\009_epoch_R8_evaluate_fux_rules_from_two_sides_dense_NN_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
