TN;FP;FN;TP;model_name;
248;40276;94;7084;data\trainings_results\models\R3_FF_selected\000_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
27989;12535;630;6548;data\trainings_results\models\R3_FF_selected\001_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
27813;12711;342;6836;data\trainings_results\models\R3_FF_selected\002_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
31299;9225;638;6540;data\trainings_results\models\R3_FF_selected\003_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
35399;5125;556;6622;data\trainings_results\models\R3_FF_selected\004_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
36889;3635;446;6732;data\trainings_results\models\R3_FF_selected\005_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38003;2521;364;6814;data\trainings_results\models\R3_FF_selected\006_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38564;1960;323;6855;data\trainings_results\models\R3_FF_selected\007_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38860;1664;322;6856;data\trainings_results\models\R3_FF_selected\008_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38950;1574;293;6885;data\trainings_results\models\R3_FF_selected\009_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38988;1536;294;6884;data\trainings_results\models\R3_FF_selected\010_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38923;1601;298;6880;data\trainings_results\models\R3_FF_selected\011_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38860;1664;258;6920;data\trainings_results\models\R3_FF_selected\012_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38861;1663;322;6856;data\trainings_results\models\R3_FF_selected\013_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38736;1788;352;6826;data\trainings_results\models\R3_FF_selected\014_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38601;1923;214;6964;data\trainings_results\models\R3_FF_selected\015_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38874;1650;294;6884;data\trainings_results\models\R3_FF_selected\016_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38727;1797;191;6987;data\trainings_results\models\R3_FF_selected\017_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38696;1828;202;6976;data\trainings_results\models\R3_FF_selected\018_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38652;1872;156;7022;data\trainings_results\models\R3_FF_selected\019_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38325;2199;157;7021;data\trainings_results\models\R3_FF_selected\020_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38338;2186;152;7026;data\trainings_results\models\R3_FF_selected\021_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38758;1766;162;7016;data\trainings_results\models\R3_FF_selected\022_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38629;1895;170;7008;data\trainings_results\models\R3_FF_selected\023_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38613;1911;150;7028;data\trainings_results\models\R3_FF_selected\024_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38776;1748;133;7045;data\trainings_results\models\R3_FF_selected\025_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38736;1788;175;7003;data\trainings_results\models\R3_FF_selected\026_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38565;1959;156;7022;data\trainings_results\models\R3_FF_selected\027_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38577;1947;199;6979;data\trainings_results\models\R3_FF_selected\028_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38233;2291;191;6987;data\trainings_results\models\R3_FF_selected\029_epoch_R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
38793;1731;228;6950;data\trainings_results\models\R3_FF_selected\R3_FF_selected_hlc2_hls312_opti_ADAM_lossf_BCEL_lr_0_000100.pt
