TN;FP;FN;TP;model_name;
46614;0;1088;0;data\trainings_results\models\ZL2_R5\000_epoch_ZL2_R5_hlc2_hls78_opti_ADAM_lossf_BCEL_lr_0_000100.pt
46564;50;1070;18;data\trainings_results\models\ZL2_R5\010_epoch_ZL2_R5_hlc2_hls78_opti_ADAM_lossf_BCEL_lr_0_000100.pt
46120;494;945;143;data\trainings_results\models\ZL2_R5\020_epoch_ZL2_R5_hlc2_hls78_opti_ADAM_lossf_BCEL_lr_0_000100.pt
45734;880;829;259;data\trainings_results\models\ZL2_R5\030_epoch_ZL2_R5_hlc2_hls78_opti_ADAM_lossf_BCEL_lr_0_000100.pt
45566;1048;691;397;data\trainings_results\models\ZL2_R5\040_epoch_ZL2_R5_hlc2_hls78_opti_ADAM_lossf_BCEL_lr_0_000100.pt
45281;1333;571;517;data\trainings_results\models\ZL2_R5\050_epoch_ZL2_R5_hlc2_hls78_opti_ADAM_lossf_BCEL_lr_0_000100.pt
45412;1202;546;542;data\trainings_results\models\ZL2_R5\060_epoch_ZL2_R5_hlc2_hls78_opti_ADAM_lossf_BCEL_lr_0_000100.pt
45414;1200;515;573;data\trainings_results\models\ZL2_R5\070_epoch_ZL2_R5_hlc2_hls78_opti_ADAM_lossf_BCEL_lr_0_000100.pt
45280;1334;504;584;data\trainings_results\models\ZL2_R5\080_epoch_ZL2_R5_hlc2_hls78_opti_ADAM_lossf_BCEL_lr_0_000100.pt
45061;1553;431;657;data\trainings_results\models\ZL2_R5\090_epoch_ZL2_R5_hlc2_hls78_opti_ADAM_lossf_BCEL_lr_0_000100.pt
45295;1319;486;602;data\trainings_results\models\ZL2_R5\ZL2_R5_hlc2_hls78_opti_ADAM_lossf_BCEL_lr_0_000100.pt
